,word,reading,meaning
20013,持する,じする,1. to hold; to maintain$
20014,丸井,まるい井,1. Marui$
20015,仕業,しわざ,1. deed (esp. negative); act; action; one's doing$
20016,低層,ていそう,1. low-rise (architecture)$2. low-level; low-class$
20017,俗語,ぞくご,1. colloquialism; colloquial language; slang$2. Slang$
20018,冨田,とみた,1. Tomita$
20019,双六,すごろく六,1. sugoroku; traditional Japanese board game played with dice$2. Sugoroku$
20020,大台,おおだい,1. (major) mark; level; barrier$2. 100-yen unit (stock market)$
20021,大台,おおだい,1. Oodai$
20022,大曲,おおまがり,1. Oomagari$
20023,射水,いみず,1. Imizu$
20024,シナプス,シナプス,1. synapse$2. Synapse$
20025,インパルス,インパルス,1. impulse$2. Impulse$
20026,コットン,コットン,1. cotton$2. cotton pads (usu. in amenity set); cotton buds$
20027,罪人,ざいにん,1. criminal; lawbreaker; wrongdoer; offender$
20028,罪人,つみびと,1. sinner; evildoer; wrongdoer$
20029,烏帽子,えぼし帽子,"1. black-lacquered headgear (made of silk, cloth or paper) originally worn by court nobles in ancient Japan, and afterwards spreading to the common people$"
20030,烏帽子,えぼし帽子,1. Eboshi$
20031,特使,とくし,1. special envoy$
20032,痛烈,つうれつ,1. severe; bitter; scathing$
20033,須恵,すえ,1. Sue$
20034,転売,てんばい,1. resale$
20035,質素,しっそ,1. simple; plain$2. modest; frugal; reserved$
20036,細野,ほその,1. Hosono$
20037,群生,ぐんせい,"1. growing en masse in a location (plants)$2. living gregariously (animals, people); living in a community$3. all animate creation$"
20038,金網,かなあみ,1. wire netting; wire mesh; wire screen; chain-link mesh$2. Chain-link fencing$
20039,鈴蘭,すずらん,1. lily of the valley (Convallaria keiskei)$
20040,鈴蘭,すずらん,1. Suzuran$
20041,長渕,ながぶち,1. Nagabuchi$
20042,開化,かいか,1. civilization; civilisation; enlightenment$
20043,開化,かいか,1. Kaika$
20044,開拓使,かいたくし,1. early-Meiji administrative unit for Hokkaido (1869-1882)$
20045,鶏肉,とりにく,1. chicken meat$2. fowl; poultry; bird meat$3. Chicken (food)$
20046,入庫,にゅうこ,1. warehousing; storing$2. entering a garage; entering the depot$
20047,日当,にっとう当,1. daily allowance; daily wages$
20048,日当,ひなた,1. Hinata$
20049,機軸,きじく,1. axis; axle; plan; contrivance$
20050,制憲,せいけん,1. establishment of a constitution$
20051,即す,そくす,1. to conform to; to agree with; to be adapted to; to be based on$
20052,リップ,リップ,1. lip$2. lip balm; chapstick$3. rip$
20053,プログレス,プログレス,1. progress$2. Progress$
20054,シリング,シリング,1. shilling$2. schilling$3. Shilling$
20055,ゴング,ゴング,1. gong$2. Gong$
20056,サーモン,サーモン,1. salmon$
20057,据え置く,すえおく,1. to leave as it is; to defer$
20058,寛大,かんだい,1. tolerant; generous; lenient; broad-minded; magnanimous$
20059,寛大,かんだい,1. Kandai$
20060,山鹿,やまが,1. Yamaga$
20061,世相,せそう,1. social conditions; phase of life; (sign of) the times; state of society$
20062,土竜,もぐら竜,"1. mole (Talpidae spp., esp. the small Japanese mole, Mogera imaizumii)$2. Talpidae$"
20063,明石家さんま,あかしや家さんま,1. Akashiya Sanma (1955.7-)$2. Sanma Akashiya$
20064,棟梁,とうりょう,1. central figure; pillar (e.g. of the nation); mainstay; chief support; leader$2. chief; boss; leader; head$3. master carpenter$4. beams and ridge supports of a roof$
20065,鍛錬,たんれん,1. tempering (metal); annealing; forging$2. toughening; disciplining; training$
20066,盗聴,とうちょう,1. interception (email); wiretap; bug$2. Telephone tapping$
20067,ナッツ,ナッツ,1. nuts$
20068,テナー,テナー,1. tenor$2. Tonder$
20069,タブロイド,タブロイド,1. tabloid$
20070,ダイバー,ダイバー,1. diver$2. Diver$
20071,境港,さかいみなと,1. Sakaiminato$
20072,川南,かわみなみ,1. Kawaminami$
20073,モーリタニア,モーリタニア,1. Mauritania$2. Mauritania$3. Mauritania$
20074,弥勒,みろく,1. Maitreya (Bodhisattva); Miroku$
20075,弥勒,みろく,1. Miroku$
20076,向日,こうじつ,1. anthelion (optical phenomenon)$2. Anthelion$
20077,向日,むこう日,1. Mukou$
20078,嗜む,たしなむ,1. to have a taste for; to be fond of; to enjoy (in moderation); to have an interest in (e.g. a hobby)$2. to be modest; to be prudent; to watch (e.g. one's behaviour)$
20079,ヴァンガード,ヴァンガード,1. vanguard$2. Vanguard$
20080,一命,いちめい,1. (a) life; (a) command$2. Hara-Kiri: Death of a Samurai$
20081,クルップ,クルップ,1. croup$2. Krupp$
20082,浮力,ふりょく,1. buoyancy; floating power$2. Buoyancy$
20083,生起,せいき,1. occurrence; taking place; happening$
20084,生起,せいき,1. Seiki$
20085,食塩,しょくえん,1. table salt$
20086,蕨,わらび,1. bracken$2. Warabi$
20087,蕨,わらび,1. Warabi$
20088,論考,ろんこう,1. study (of something); discussion; discourse$
20089,聴講,ちょうこう,1. lecture attendance; auditing$
20090,芸妓,げいぎ,1. geisha$2. Geisha$
20091,魚沼,うおぬま,1. Uonuma$
20092,溺死,できし,1. death by drowning$
20093,滑稽,こっけい,1. funny; comical; humorous; laughable$2. ridiculous; silly; absurd$
20094,玉置,たまき,1. Tamaki$
20095,モーターサイクル,モーターサイクル,1. motorcycle$
20096,汐留,しおどめ,1. Shiodome$
20097,和男,かずお,1. Kazuo$
20098,商家,しょうか,1. merchant; store; shop$2. merchant house; merchant family$
20099,マーリン,マーリン,1. marlin (fish of the Istiophoridae family)$2. merlin (Falco columbarius); pigeon hawk$3. Merlin$
20100,クローズ,クローズ,1. close$2. clothes$3. Crows (manga)$
20101,モンテビデオ,モンテビデオ,1. Montevideo (Uruguay)$2. Montevideo (Uruguay)$3. Montevideo$
20102,市会,しかい,1. city council$
20103,勇士,ゆうし,1. brave warrior; hero; brave man$
20104,勇士,ゆうし,1. Yuushi$
20105,収斂,しゅうれん,1. astringency; constriction; contraction$2. collecting (e.g. opinions); putting together; summarizing$3. extraction (of taxes)$4. convergence (of light)$5. convergence$6. convergence$7. Convergence$
20106,乳製品,にゅうせいひん,1. dairy products$2. Dairy product$
20107,治る,なおる,1. to be cured; to get well; to be healed$2. to get mended; to be repaired; to be fixed$
20108,甘んずる,あまんずる,1. to content oneself with; to be resigned to (one's fate); to be contented (satisfied) with (one's lot)$
20109,申す,もうす,1. to say; to be called$2. to do$
20110,着替える,きがえる,1. to change one's clothes$
20111,鰹,かつお,1. skipjack tuna (Katsuwonus pelamis); oceanic bonito; victorfish$
20112,鰹,かつお,1. Katsuo$
20113,責務,せきむ,1. duty; obligation$
20114,連山,れんざん,1. mountain range$2. Lian Shan (Xia period method of Chinese divination)$
20115,連山,れんざん,1. Renzan$
20116,ネガティブ,ネガティブ,1. negative (e.g. thinking)$2. negative (photography)$3. negative (electrical polarity)$4. Negative (Finnish band)$
20117,ゼネラルマネージャー,ゼネラルマネージャー,1. general manager$2. General manager$
20118,チャンプ,チャンプ,1. champ$
20119,正彦,まさひこ,1. Masahiko$
20120,悪党,あくとう,1. scoundrel; rascal; villain$
20121,供託,きょうたく,1. deposit$
20122,入園,にゅうえん,"1. enrollment in kindergarten; enrolment in kindergarten$2. entering a park, garden, zoo, etc.$"
20123,失墜,しっつい,1. abasement; fall; forfeiture; sinking (in people's estimation)$
20124,奇形,きけい,1. deformity; malformation$2. strange shape; unusual shape$3. Deformity$
20125,安息,あんそく,1. rest; repose$
20126,命日,めいにち,1. anniversary of a person's death; monthly return of the date of someone's death$2. Death anniversary$
20127,シビック,シビック,1. civic$2. Civic$
20128,議場,ぎじょう,1. assembly hall; the House$
20129,浜口,はまぐち,1. Hamaguchi$
20130,混声,こんせい,1. mixed voices$
20131,算数,さんすう,1. arithmetic$2. Elementary mathematics$
20132,粋,いき,"1. chic; smart; stylish; tasteful; refined; sophisticated; worldly (esp. in terms of being familiar with the red light district, geishas and actors)$2. considerate; understanding; sympathetic$3. essence; the best; the cream$"
20133,粘り強い,ねばりづよい,1. tenacious; persevering; persistent; stubborn; steadfast$2. sticky$
20134,鉄器,てっき,1. ironware$
20135,出勤,しゅっきん,1. going to work; leaving for work; attendance (at work); being at work; presence (in the office); reporting for work$
20136,園児,えんじ,1. kindergarten pupil; kindergartener$
20137,汚す,よごす,1. to pollute; to contaminate; to soil; to make dirty; to stain$2. to disgrace; to dishonour; to dishonor; to defile$
20138,妊婦,にんぷ,1. pregnant woman$
20139,万全,ばんぜん,1. perfection; flawlessness$
20140,仕留める,しとめる,"1. to bring down (an animal, opponent, etc.); to kill; to shoot dead; to shoot down$"
20141,信孝,のぶたか孝,1. Nobutaka$
20142,プッチーニ,プッチーニ,1. Puccini$
20143,セッター,セッター,1. setter (dog type)$2. setter (volleyball position)$
20144,ビキニ,ビキニ,1. bikini (swimwear)$2. Bikini island$
20145,トルクメニスタン,トルクメニスタン,1. Turkmenistan$2. Turkmenistan$3. Turkmenistan$
20146,クレオール,クレオール,"1. creole (language)$2. Creole (person of mixed ancestry, esp. in the Caribbean)$3. Creole$"
20147,カシミール,カシミール,1. Kashmir$2. Kashmir$3. Kashmir$
20148,仏壇,ぶつだん,1. Buddhist (household) altar$2. Butsudan$
20149,健治,けんじ,1. Kenji$
20150,吉沢,よしざわ,1. Yoshizawa$
20151,汽水,きすい,1. brackish water$
20152,鵠沼,くげぬま沼,1. Kugenuma$
20153,洞穴,ほらあな,1. cave; cavern; den; grotto$
20154,球審,きゅうしん,1. umpire-in-chief; plate umpire$
20155,観応,観応,1. Kannō$
20156,観応,かんのう,1. Kannō era (of the Northern Court) (1350.2.27-1352.9.27); Kan'ō era$
20157,観応,かんおう,1. Kan'ou$
20158,貞夫,さだお,1. Sadao$
20159,禁制,きんせい,1. prohibition; ban; embargo$
20160,秀行,ひでゆき行,1. Hideyuki$
20161,ヒップ,ヒップ,1. hips; buttocks; backside$2. hip; trendy; cool; with it$
20162,ドーナツ,ドーナツ,1. doughnut; donut$2. Doughnut$
20163,ハッカー,ハッカー,1. hacker$
20164,正書法,せいしょほう,1. orthography$2. Orthography$
20165,武内,たけうち,1. Takeuchi$
20166,死滅,しめつ,1. extinction; annihilation; destruction$
20167,手入れ,ていれ,1. care; looking after; repair; maintenance; tending; trimming; grooming$2. (police) raid; crackdown$
20168,指し示す,さししめす,1. to indicate; to show; to point to$
20169,吟味,ぎんみ,1. close examination; careful selection; testing; scrutiny$2. examination of criminal charges$3. reciting and appreciating traditional poetry$
20170,図示,ずし,1. showing by a diagram; illustrating; representing graphically$
20171,小澤,おざわ,1. Ozawa$
20172,磁力,じりょく,1. magnetism; magnetic force$
20173,神主,かんぬし,1. Shinto priest$2. chief Shinto priest (of a shrine)$3. Welsh onion; pun in Buddhist monk jargon$4. Kannushi$
20174,終電,しゅうでん,1. last train$
20175,浮き彫り,うきぼり,1. relief; embossed carving$2. bringing to the fore; throwing something into relief$
20176,鉋,かんな,1. plane (for working with wood)$2. Plane (tool)$
20177,高弟,こうてい,1. best pupil; leading disciple$
20178,落胆,らくたん,1. discouragement; despondency; dejection; disappointment$
20179,論評,ろんぴょう,1. comment; criticism$
20180,遊学,ゆうがく,1. studying abroad; travelling to study; traveling to study$
20181,遊学,ゆうがく,1. Yuugaku$
20182,活力,かつりょく,1. vitality; energy; dynamism$
20183,男鹿,おが,1. Oga$
20184,盛況,せいきょう,1. success; prosperity; boom$
20185,黒岩,くろいわ,1. Kuroiwa$
20186,ファニー,ファニー,1. funny$
20187,本道,ほんどう,1. highway; main road; the right road$2. internal medicine (in Chinese medical practice)$
20188,本道,ほんどう,1. Hondou$
20189,泉南,せんなん,1. Sennan$
20190,広沢,ひろさわ,1. Hirosawa$
20191,持ち越す,もちこす,1. to carry over; to carry forward; to keep (for later); to defer$
20192,政争,せいそう,1. political strife$
20193,擬する,ぎする,1. to imitate; to copy; to mimic$2. to enter someone as a candidate$3. to press (e.g. a weapon against someone's back)$4. to compare; to liken$
20194,根津,ねづ,1. Nedzu$
20195,梅津,うめづ,1. Umedzu$
20196,門外,もんがい,1. outside a gate; beyond one's area of expertise$
20197,雪山,ゆきやま,1. snowy mountain; permanently snow-covered mountain$2. pile of snow$3. Himalayas$
20198,雪山,ゆきやま,1. Yukiyama$
20199,記章,きしょう,1. medal; badge; insignia$
20200,警務,けいむ,1. police affairs$2. military police$
20201,脚気,かっけ気,1. beriberi$2. Beriberi$
20202,浦添,うらそえ,1. Urasoe$
20203,濱口,はまぐち,1. Hamaguchi$
20204,白血球,はっけっきゅう血球,1. leukocyte; leucocyte; white blood cell$2. White blood cell$
20205,ピッチャー,ピッチャー,1. pitcher$
20206,ポーカー,ポーカー,1. poker$2. Poker$
20207,ポニー,ポニー,1. pony$2. Pony$
20208,ハードトップ,ハードトップ,1. hardtop$2. Hardtop$
20209,ブレス,ブレス,1. breath; breathing$2. bless$3. bracelet$4. Bress$
20210,白銀,はくぎん,1. silver$2. snow$
20211,白銀,しろがね,1. Shirogane$
20212,言明,げんめい,1. declaration; statement; assertion$
20213,高森,たかもり,1. Takamori$
20214,福沢,ふくさわ,1. Fukusawa$
20215,立方体,りっぽうたい,1. cube$
20216,築堤,ちくてい,1. embankment; bank$
20217,米倉,こめぐら,1. rice granary$
20218,米倉,よねくら,1. Yonekura$
20219,休職,きゅうしょく,1. temporary retirement; suspension from office$
20220,例示,れいじ,1. exemplification; illustrating by example$
20221,入射,にゅうしゃ,1. incidence; injection; input$2. incident$
20222,法王,ほうおう,1. Pope$2. Buddha$3. Houou$
20223,復職,ふくしょく,1. reinstatement; reappointment$
20224,悪徳,あくとく,1. vice; immorality; corruption$
20225,慶子,けいこ,1. Keiko$
20226,敷島,しきしま,1. Yamato (province)$2. Japan$3. the art of classical Japanese poetry$
20227,敷島,しきしま,1. Shikishima$
20228,医大,いだい,1. medical school$
20229,各省,かくしょう,1. each ministry$
